Date,CIPLA.NS,GOLDBEES.NS,INFY.NS,ITC.NS,MARICO.NS,MARUTI.NS,SUNPHARMA.NS,TATAMOTORS.NS,TCS.NS
2020-09-16,732.7965087890625,45.380001068115234,914.4131469726562,160.43421936035156,347.8481140136719,6902.40673828125,501.4262390136719,150.9794464111328,2353.780517578125
2020-09-17,731.7254638671875,44.97999954223633,922.856689453125,158.61363220214844,345.2704162597656,6929.6923828125,495.1402587890625,147.1912384033203,2314.237548828125
2020-09-18,785.0348510742188,45.31999969482422,914.7783203125,159.05767822265625,346.0818786621094,6811.26123046875,506.1164245605469,147.44046020507812,2303.84619140625
2020-09-21,747.888671875,45.0,921.8525390625,156.08255004882812,334.4344787597656,6480.90576171875,487.0652160644531,137.02293395996094,2318.328369140625
2020-09-22,757.1873779296875,44.2599983215332,919.661865234375,154.70599365234375,330.4724426269531,6298.61279296875,492.0939636230469,132.68646240234375,2372.541259765625
2020-09-23,747.2071533203125,43.97999954223633,930.8438110351562,153.19625854492188,324.8873596191406,6358.0244140625,486.33990478515625,130.99172973632812,2320.349853515625
2020-09-24,714.1504516601562,43.36000061035156,890.3604736328125,147.91207885742188,327.08319091796875,6158.91162109375,469.802978515625,122.41846466064453,2193.2099609375
2020-09-25,749.8359985351562,43.619998931884766,923.2674560546875,151.64208984375,337.489501953125,6354.50390625,473.52618408203125,126.85462951660156,2277.891845703125
2020-09-28,754.412353515625,43.310001373291016,922.3089599609375,153.90672302246094,344.3157043457031,6555.279296875,493.3028259277344,132.43724060058594,2281.653564453125
2020-09-29,742.2899780273438,44.150001525878906,921.031005859375,150.4431610107422,340.2581481933594,6594.15380859375,489.4828796386719,131.29080200195312,2340.050537109375
2020-09-30,754.3150024414062,44.18000030517578,920.346435546875,152.48577880859375,346.5592956542969,6594.83837890625,483.9705810546875,132.88583374023438,2343.71923828125
2020-10-01,752.65966796875,44.099998474121094,928.9269409179688,151.73089599609375,345.50909423828125,6646.52294921875,490.20819091796875,133.08522033691406,2373.011474609375
2020-10-05,758.1610717773438,44.18000030517578,957.2698364257812,150.3099365234375,359.8296813964844,6668.57666015625,505.87469482421875,133.4839630126953,2544.490234375
2020-10-06,759.8162841796875,44.61000061035156,963.705078125,150.88720703125,352.0965881347656,6740.5048828125,503.8921813964844,144.30026245117188,2552.48388671875
2020-10-07,753.243896484375,43.95000076293945,973.5635986328125,150.53196716308594,352.28753662109375,6891.6005859375,494.8984680175781,140.56190490722656,2572.84326171875
2020-10-08,790.0979614257812,44.0,998.3463745117188,148.44496154785156,354.81744384765625,6923.82421875,506.841796875,140.51206970214844,2657.24267578125
2020-10-09,782.0164184570312,44.400001525878906,1010.304443359375,149.06663513183594,352.62164306640625,6906.7587890625,496.0106506347656,138.01983642578125,2645.252685546875
2020-10-12,792.2401123046875,44.790000915527344,1033.398681640625,152.92982482910156,350.4258117675781,6979.3720703125,496.9776916503906,135.47775268554688,2661.28564453125
2020-10-13,766.4374389648438,44.720001220703125,1056.858154296875,151.10922241210938,350.7122497558594,6877.90869140625,486.5816650390625,133.683349609375,2658.0419921875
2020-10-14,760.93603515625,44.150001525878906,1037.8714599609375,149.02220153808594,345.22265625,6848.0322265625,485.6629638671875,130.29391479492188,2653.3671875
2020-10-15,748.0834350585938,44.29999923706055,1011.6281127929688,146.57994079589844,346.416015625,6740.70068359375,474.15478515625,126.5555648803711,2588.2041015625
2020-10-16,761.763671875,44.4900016784668,1029.1998291015625,147.15721130371094,346.0818786621094,6742.95068359375,470.8667907714844,127.35308074951172,2609.641845703125
2020-10-19,743.896484375,44.52000045776367,1027.7392578125,149.42184448242188,347.9913330078125,6700.947265625,467.7237548828125,127.85152435302734,2560.76953125
2020-10-20,744.1886596679688,44.439998626708984,1038.3277587890625,148.71136474609375,350.7122497558594,6693.7587890625,470.33489990234375,129.24717712402344,2586.693115234375
2020-10-21,746.9149780273438,44.790000915527344,1048.2318115234375,148.8889923095703,344.029296875,6710.62890625,474.05810546875,129.84530639648438,2526.6298828125
2020-10-22,737.5675659179688,44.790000915527344,1030.614501953125,149.6882781982422,340.5445861816406,6661.43701171875,469.5611877441406,133.08522033691406,2522.615478515625
2020-10-23,737.6162719726562,44.650001525878906,1035.642822265625,151.64208984375,342.35858154296875,6946.708984375,468.5457763671875,136.5743408203125,2537.395751953125
2020-10-26,727.489990234375,44.54999923706055,1026.37060546875,149.6882781982422,334.00482177734375,6899.32666015625,458.8750915527344,133.2845916748047,2538.718017578125
2020-10-27,749.9820556640625,44.52000045776367,1006.4417114257812,148.48934936523438,340.3536682128906,7000.6435546875,454.95849609375,135.22853088378906,2483.895751953125
2020-10-28,745.1135864257812,44.61000061035156,993.24853515625,146.97959899902344,346.5592956542969,7027.68408203125,448.140625,134.3811798095703,2476.38818359375
2020-10-29,742.2412719726562,44.349998474121094,991.6799926757812,145.51425170898438,345.84320068359375,6960.84033203125,441.3227844238281,131.49017333984375,2486.257080078125
2020-10-30,734.646484375,44.31999969482422,978.5325927734375,146.757568359375,340.4968566894531,6811.6513671875,450.4132080078125,132.23785400390625,2516.66650390625
2020-11-02,731.4819946289062,44.619998931884766,989.3273315429688,148.08969116210938,350.2348937988281,6716.9853515625,453.9429931640625,132.43724060058594,2459.766845703125
2020-11-03,739.3201904296875,44.79999923706055,980.3317260742188,151.06484985351562,354.1014404296875,6760.99365234375,469.6095886230469,133.683349609375,2487.15380859375
2020-11-04,760.5953369140625,44.84000015258789,1009.3019409179688,150.79840087890625,354.57879638671875,6800.79638671875,488.0322570800781,135.47775268554688,2505.61669921875
2020-11-05,772.6203002929688,44.91999816894531,1018.5743408203125,155.19447326660156,360.6905822753906,6936.48828125,495.623779296875,137.22232055664062,2536.35693359375
2020-11-06,769.1637573242188,45.61000061035156,1026.647216796875,154.48399353027344,366.224853515625,6755.3701171875,492.384033203125,138.56813049316406,2556.8974609375
2020-11-09,743.1176147460938,45.83000183105469,1048.605712890625,153.4626922607422,366.1767272949219,6720.70166015625,493.35113525390625,140.56190490722656,2574.982666015625
2020-11-10,698.4253540039062,43.97999954223633,1006.6264038085938,158.3916015625,355.6375427246094,6643.736328125,474.7350769042969,145.54637145996094,2502.264404296875
2020-11-11,722.8162231445312,44.20000076293945,1035.642822265625,164.56387329101562,361.41241455078125,6706.2275390625,489.38616943359375,150.48098754882812,2538.34033203125
2020-11-12,720.2360229492188,44.2599983215332,1031.2603759765625,166.96170043945312,360.2574768066406,6686.1796875,492.48077392578125,150.73020935058594,2522.521484375
2020-11-13,725.0557861328125,44.34000015258789,1037.211181640625,166.1624298095703,355.4450378417969,6659.1875,491.7071838378906,145.89529418945312,2509.111083984375
2020-11-14,726.1267700195312,44.709999084472656,1045.7454833984375,167.49456787109375,356.7925720214844,6701.240234375,497.07440185546875,148.3875274658203,2521.85986328125
2020-11-17,723.010986328125,44.5099983215332,1036.7498779296875,166.3844451904297,364.8292541503906,6827.5927734375,501.32952880859375,157.50909423828125,2517.79931640625
2020-11-18,723.4005126953125,44.18000030517578,1024.6175537109375,163.4537353515625,363.0968017578125,6898.8369140625,496.1073303222656,172.9609375,2480.59033203125
2020-11-19,722.57275390625,43.83000183105469,1011.8853759765625,166.87289428710938,353.5682067871094,6809.8427734375,490.64337158203125,167.4281768798828,2490.2705078125
2020-11-20,720.4307250976562,43.810001373291016,1017.9747314453125,170.24766540527344,360.3537292480469,6812.3369140625,486.6783752441406,168.57461547851562,2512.32177734375
2020-11-23,726.6622924804688,43.880001068115234,1051.6505126953125,169.49278259277344,364.0592956542969,6833.75439453125,495.9622497558594,170.1696319580078,2572.76318359375
2020-11-24,728.7557373046875,42.779998779296875,1051.8349609375,173.6668243408203,363.86676025390625,7000.6435546875,503.0218811035156,171.51544189453125,2570.685546875
2020-11-25,712.3977661132812,42.68000030517578,1029.3228759765625,172.1570587158203,355.4450378417969,6900.20654296875,489.53125,170.91729736328125,2551.089599609375
2020-11-26,719.2623291015625,42.939998626708984,1027.0623779296875,173.00074768066406,359.9206237792969,6840.11083984375,494.85009765625,173.2101593017578,2569.31591796875
2020-11-27,725.9806518554688,42.84000015258789,1014.8838500976562,171.97943115234375,353.90509033203125,6880.74462890625,494.8017883300781,179.78965759277344,2530.643310546875
2020-12-01,735.7174682617188,42.290000915527344,1049.8050537109375,172.6455078125,359.7762145996094,6945.19287109375,521.589599609375,179.19151306152344,2575.171142578125
2020-12-02,738.3952026367188,42.83000183105469,1052.6190185546875,174.0220489501953,364.44427490234375,7047.68310546875,526.7151489257812,183.02955627441406,2596.656494140625
2020-12-03,742.0953369140625,43.06999969482422,1039.2872314453125,174.2440948486328,375.0315856933594,7568.54541015625,530.196533203125,184.2756805419922,2558.785888671875
2020-12-04,746.7689819335938,43.060001373291016,1046.8526611328125,176.020263671875,380.22894287109375,7631.18359375,550.3115844726562,183.5778350830078,2575.8798828125
2020-12-07,752.8058471679688,42.7599983215332,1055.0179443359375,180.41632080078125,385.3782653808594,7572.75048828125,563.1253051757812,182.97970581054688,2585.465576171875
2020-12-08,745.8439331054688,43.34000015258789,1064.105712890625,179.794677734375,379.2665100097656,7591.6259765625,549.9732055664062,181.2351531982422,2641.75146484375
2020-12-09,742.3386840820312,43.18000030517578,1084.2650146484375,182.41455078125,383.4533386230469,7539.353515625,550.7951049804688,182.13233947753906,2654.5
2020-12-10,742.679443359375,42.650001525878906,1077.3912353515625,188.8976287841797,388.9875793457031,7565.51416015625,546.5884399414062,177.04820251464844,2629.474365234375
2020-12-11,735.9609985351562,42.709999084472656,1073.193359375,192.09478759765625,399.3824462890625,7563.11767578125,549.3928833007812,178.2943115234375,2628.813232421875
2020-12-14,768.5308227539062,42.560001373291016,1074.4390869140625,191.73951721191406,398.5643310546875,7527.177734375,557.2744750976562,177.09803771972656,2642.12890625
2020-12-15,761.0822143554688,42.81999969482422,1065.2589111328125,189.65249633789062,393.1744384765625,7594.119140625,552.8259887695312,178.34414672851562,2607.98876953125
2020-12-16,766.0965576171875,43.33000183105469,1075.5,190.05215454101562,397.6499328613281,7624.5341796875,557.613037109375,181.98281860351562,2657.711669921875
2020-12-17,762.59130859375,43.66999816894531,1069.5029296875,189.20848083496094,397.7942810058594,7524.439453125,552.5358276367188,181.1354522705078,2680.37646484375
2020-12-18,772.5716552734375,43.72999954223633,1097.7353515625,190.49620056152344,393.9443664550781,7393.1484375,556.065673828125,179.98902893066406,2701.909423828125
2020-12-21,758.0149536132812,44.15999984741211,1086.2027587890625,180.23870849609375,381.9614562988281,7213.5458984375,534.35498046875,164.0387420654297,2663.330322265625
2020-12-22,774.0809326171875,43.70000076293945,1126.0596923828125,180.63833618164062,383.9345703125,7232.419921875,549.5863037109375,164.4375,2712.769287109375
2020-12-23,802.95068359375,43.58000183105469,1156.0911865234375,184.50157165527344,390.1425476074219,7285.7685546875,555.6788330078125,168.67428588867188,2747.00390625
2020-12-24,811.2756958007812,43.72999954223633,1140.40673828125,185.25645446777344,386.2445068359375,7281.953125,571.0070190429688,175.4033203125,2747.570556640625
2020-12-28,808.3059692382812,43.849998474121094,1144.3277587890625,186.0557098388672,391.5381774902344,7318.08984375,567.6221923828125,185.77101135253906,2766.50537109375
2020-12-29,806.163818359375,43.68000030517578,1153.5540771484375,187.87635803222656,392.0675354003906,7288.115234375,571.1519165039062,182.88002014160156,2767.543701171875
2020-12-30,802.1229858398438,43.58000183105469,1150.3248291015625,187.52108764648438,388.31390380859375,7445.126953125,564.769287109375,183.5778350830078,2747.5234375
2020-12-31,798.3743286132812,43.75,1158.628662109375,185.6116943359375,387.5438537597656,7481.01806640625,572.8442993164062,183.27877807617188,2703.56201171875
2021-01-01,804.8493041992188,43.810001373291016,1162.91845703125,189.91896057128906,390.86444091796875,7521.79931640625,576.6160278320312,185.92054748535156,2765.419189453125
2021-01-04,810.3507080078125,44.52000045776367,1188.5672607421875,189.51930236816406,401.4998779296875,7532.556640625,584.49755859375,190.70562744140625,2870.435791015625
2021-01-05,805.4822998046875,44.970001220703125,1193.68798828125,187.7875213623047,403.9542236328125,7486.7392578125,583.578857421875,192.59971618652344,2921.008544921875
2021-01-06,803.0966796875,45.15999984741211,1182.893310546875,182.41455078125,402.943603515625,7460.48095703125,585.3678588867188,194.79287719726562,2881.81591796875
2021-01-07,804.8005981445312,44.40999984741211,1164.4869384765625,180.10549926757812,402.1254577636719,7399.30908203125,582.0800170898438,196.13870239257812,2864.15576171875
2021-01-08,816.6309204101562,43.83000183105469,1210.57177734375,178.95098876953125,408.7666320800781,7838.26708984375,600.3576049804688,197.53433227539062,2947.35693359375
2021-01-11,834.3034057617188,43.029998779296875,1269.7119140625,179.8390655517578,414.20465087890625,8051.31640625,600.5509033203125,219.9644317626953,2999.817626953125
2021-01-12,820.9638671875,43.22999954223633,1265.606201171875,183.34701538085938,407.1784973144531,8007.60107421875,589.57470703125,237.0611572265625,2998.306884765625
2021-01-13,819.552001953125,43.06999969482422,1279.814697265625,187.6099090576172,402.6067199707031,7960.46435546875,582.4667358398438,241.84625244140625,2983.290771484375
2021-01-14,818.7731323242188,42.70000076293945,1264.4532470703125,190.18536376953125,403.23236083984375,7969.8525390625,587.060302734375,244.33847045898438,3075.78125
2021-01-15,802.025634765625,43.029998779296875,1240.880126953125,193.47134399414062,401.307373046875,7847.900390625,584.4007568359375,259.4912414550781,3059.364990234375
2021-01-18,780.6532592773438,42.540000915527344,1210.52587890625,195.15870666503906,395.62872314453125,7658.07763671875,562.3032836914062,245.18582153320312,3048.38916015625
2021-01-19,800.8085327148438,42.790000915527344,1214.7698974609375,194.3594207763672,401.4998779296875,7748.001953125,576.9060668945312,257.84637451171875,3085.242919921875
2021-01-20,810.8861694335938,42.9900016784668,1235.8056640625,193.29371643066406,401.2111511230469,7965.45166015625,575.1170043945312,274.0458679199219,3130.7548828125
2021-01-21,791.3638305664062,43.220001220703125,1236.0362548828125,189.78573608398438,400.9223937988281,7898.75439453125,563.7056274414062,289.6971130371094,3097.685302734375
2021-01-22,787.0308227539062,43.040000915527344,1237.0970458984375,187.12144470214844,403.03985595703125,7871.4697265625,556.2591552734375,288.45098876953125,3125.361328125
2021-01-25,814.7808837890625,42.790000915527344,1222.56591796875,184.5459747314453,394.7624816894531,7805.60400390625,567.09033203125,278.2826843261719,3114.196533203125
2021-01-27,820.3309936523438,42.560001373291016,1200.330810546875,187.07704162597656,396.9762268066406,7697.44091796875,551.0369262695312,266.66888427734375,3085.574462890625
2021-01-28,819.746826171875,42.540000915527344,1177.4495849609375,183.4802703857422,396.01373291015625,7421.2646484375,545.766357421875,265.9710388183594,3024.54541015625
2021-01-29,804.1677856445312,42.650001525878906,1143.1744384765625,180.50515747070312,400.0080261230469,7047.830078125,566.8969116210938,261.8837890625,2943.92919921875
2021-02-01,785.180908203125,42.34000015258789,1163.333740234375,191.78395080566406,401.307373046875,7236.72265625,570.7168579101562,278.7312927246094,2970.4228515625
2021-02-02,799.9808349609375,41.91999816894531,1172.8828125,193.7821502685547,407.8041687011719,7486.005859375,589.3812866210938,320.9995422363281,3031.073486328125
2021-02-03,826.9033203125,41.689998626708984,1185.2459716796875,192.49441528320312,400.1042785644531,7421.94921875,608.4808959960938,329.9715881347656,3027.856689453125
2021-02-04,812.4927368164062,41.33000183105469,1180.3560791015625,204.21725463867188,398.46807861328125,7471.6298828125,610.7051391601562,325.1366271972656,3016.880859375
2021-02-05,825.3941040039062,41.130001068115234,1173.6671142578125,208.1248779296875,392.8856506347656,7328.99365234375,613.84814453125,314.9184875488281,2988.021728515625
2021-02-08,824.9559936523438,41.279998779296875,1202.683349609375,207.01475524902344,395.82122802734375,7407.6708984375,613.7515258789062,334.9062194824219,3041.15087890625
2021-02-09,819.6006469726562,41.849998474121094,1204.52880859375,203.37356567382812,397.3611755371094,7458.96484375,608.3372802734375,324.0400390625,3005.95263671875
2021-02-10,840.6810302734375,41.7599983215332,1196.1788330078125,202.08583068847656,395.4362487792969,7453.73291015625,611.7516479492188,327.87811279296875,3040.3935546875
2021-02-11,837.1757202148438,41.7599983215332,1192.6270751953125,201.10890197753906,400.9704895019531,7498.376953125,627.8966064453125,323.990234375,3033.486328125
2021-02-12,826.2217407226562,41.20000076293945,1208.449951171875,193.11607360839844,396.20623779296875,7401.705078125,611.800537109375,324.38897705078125,3019.104736328125
2021-02-15,822.0835571289062,41.189998626708984,1208.3115234375,194.1374053955078,395.099365234375,7429.23486328125,612.1419067382812,332.31427001953125,2970.896240234375
2021-02-16,826.0270385742188,41.349998474121094,1190.5509033203125,193.82656860351562,393.8962707519531,7527.421875,615.7025756835938,328.17718505859375,2941.51708984375
2021-02-17,813.7098388671875,40.52000045776367,1182.1551513671875,193.38250732421875,400.6817626953125,7337.8447265625,606.0448608398438,329.12420654296875,2907.738037109375
2021-02-18,803.7295532226562,40.470001220703125,1192.4423828125,194.3594207763672,401.7405090332031,7332.31884765625,600.9721069335938,322.84381103515625,2892.83544921875
2021-02-19,786.1058349609375,40.099998474121094,1191.3814697265625,191.78395080566406,408.9110107421875,7161.61572265625,592.4362182617188,310.8810729980469,2906.55517578125
2021-02-22,771.5979614257812,40.43000030517578,1167.301025390625,188.23828125,405.1091613769531,6930.27880859375,580.72998046875,303.5539245605469,2799.257080078125
2021-02-23,770.1373901367188,40.66999816894531,1168.362060546875,189.55654907226562,406.26416015625,6816.8837890625,589.265869140625,322.9933166503906,2819.836669921875
2021-02-24,768.2874145507812,40.619998931884766,1175.6968994140625,189.87474060058594,408.4778747558594,6799.720703125,586.7294921875,320.650634765625,2789.4638671875
2021-02-25,787.8585815429688,40.33000183105469,1175.927490234375,190.1474609375,394.42559814453125,6777.619140625,594.6311645507812,332.1148986816406,2834.1240234375
2021-02-26,766.3400268554688,40.25,1156.322021484375,185.32901000976562,382.63519287109375,6714.83349609375,580.047119140625,321.94659423828125,2738.55908203125
2021-03-01,769.0176391601562,39.959999084472656,1168.961669921875,188.10189819335938,386.7257385253906,6860.4033203125,589.656005859375,327.27996826171875,2766.849609375
2021-03-02,790.438720703125,39.52000045776367,1203.56005859375,190.82933044433594,391.44195556640625,7055.11572265625,599.1674194335938,344.6757507324219,2844.579345703125
2021-03-03,791.120361328125,39.33000183105469,1239.58837890625,190.87478637695312,393.7037658691406,6967.68603515625,609.0689086914062,347.4172058105469,2894.4912109375
2021-03-04,785.5216064453125,38.93000030517578,1227.40966796875,190.6475067138672,391.73065185546875,6974.43359375,603.8011474609375,338.1461181640625,2885.59619140625
2021-03-05,783.9638061523438,38.66999816894531,1214.8157958984375,189.60198974609375,386.4851379394531,7089.24658203125,596.2407836914062,324.1397399902344,2846.187744140625
2021-03-08,787.9559326171875,38.70000076293945,1232.391845703125,189.10194396972656,385.4263916015625,7099.51513671875,599.752685546875,320.2518615722656,2845.147216796875
2021-03-09,776.0281982421875,38.849998474121094,1241.4337158203125,188.92013549804688,386.2445068359375,7140.63818359375,597.6065063476562,314.2206726074219,2886.779541015625
2021-03-10,791.0230102539062,38.95000076293945,1262.2850341796875,187.73825073242188,388.6293640136719,7111.837890625,610.6785888671875,320.4512634277344,2905.703125
2021-03-12,784.74267578125,38.630001068115234,1268.46630859375,186.55636596679688,383.4216613769531,6939.81396484375,598.5820922851562,316.5633544921875,2893.4033203125
2021-03-15,784.3045654296875,39.060001373291016,1267.313232421875,186.7836456298828,381.9128723144531,6933.06591796875,590.6803588867188,317.56024169921875,2901.16162109375
2021-03-16,771.4518432617188,39.029998779296875,1276.9083251953125,188.96560668945312,384.3464050292969,6992.72119140625,587.5586547851562,318.9559326171875,2942.699462890625
2021-03-17,751.8321533203125,39.13999938964844,1279.67626953125,191.4657440185547,381.1341552734375,6908.95947265625,570.4381713867188,304.849853515625,2945.443115234375
2021-03-18,735.2794799804688,39.16999816894531,1233.6373291015625,197.87521362304688,375.3424377441406,6956.97705078125,560.48779296875,306.046142578125,2873.10693359375
2021-03-19,740.6347045898438,39.22999954223633,1240.418701171875,202.69366455078125,384.3950500488281,6956.78125,564.1460571289062,307.9901123046875,2886.06982421875
2021-03-22,752.513671875,38.849998474121094,1264.7298583984375,205.466552734375,391.01416015625,6944.75244140625,576.5352172851562,302.1083984375,2961.244384765625
2021-03-23,755.6781616210938,38.91999816894531,1265.421875,202.0117950439453,389.4566955566406,7027.87939453125,573.4622802734375,306.44488525390625,2973.497802734375
2021-03-24,772.0847778320312,38.880001068115234,1248.9990234375,196.3296661376953,390.040771484375,6910.47509765625,570.9747314453125,293.53515625,2953.154541015625
2021-03-25,766.5347290039062,38.88999938964844,1230.5927734375,192.37489318847656,387.41259765625,6637.28173828125,561.658447265625,284.66278076171875,2899.931884765625
2021-03-26,766.7294921875,38.790000915527344,1232.806884765625,191.7384796142578,391.1601867675781,6634.93408203125,572.8282470703125,295.47906494140625,2901.777099609375
2021-03-30,790.8282470703125,38.380001068115234,1278.10791015625,195.05685424804688,397.34124755859375,6700.7998046875,583.0712890625,296.1270446777344,2988.58984375
2021-03-31,793.6519165039062,38.16999816894531,1262.1927490234375,198.64797973632812,400.3587951660156,6708.03662109375,583.1687622070312,300.8623046875,3006.85107421875
2021-04-01,796.7677001953125,39.099998474121094,1278.015380859375,200.05714416503906,396.41650390625,6771.31103515625,595.8019409179688,306.7938232421875,2994.69287109375
2021-04-05,798.1796264648438,39.33000183105469,1300.8043212890625,193.23858642578125,391.74420166015625,6619.38427734375,593.8995361328125,304.1022033691406,3064.6162109375
2021-04-06,814.1480712890625,39.4900016784668,1301.8653564453125,193.32948303222656,392.2795715332031,6602.51416015625,605.2644653320312,306.7938232421875,3089.027587890625
2021-04-07,818.724365234375,40.11000061035156,1319.5335693359375,194.375,397.1465759277344,6713.708984375,605.8497314453125,306.8436584472656,3095.3671875
2021-04-08,819.8441162109375,40.279998779296875,1328.4366455078125,193.87498474121094,403.6196594238281,6676.400390625,599.2161865234375,312.9745788574219,3138.8447265625
2021-04-09,859.8138427734375,40.45000076293945,1329.5438232421875,193.7386016845703,409.411376953125,6676.64404296875,621.1654663085938,317.21136474609375,3143.480712890625
2021-04-12,878.65478515625,40.4900016784668,1315.427978515625,186.64727783203125,396.5625,6376.89892578125,604.1913452148438,285.65966796875,3071.8544921875
2021-04-13,861.9073486328125,40.5099983215332,1289.0408935546875,189.7383575439453,410.0927429199219,6665.59326171875,611.9955444335938,301.9090576171875,2937.02197265625
2021-04-15,890.144287109375,40.720001220703125,1255.4573974609375,187.92007446289062,412.03955078125,6497.82373046875,617.7511596679688,302.5570068359375,3045.739501953125
2021-04-16,913.36669921875,40.83000183105469,1248.9990234375,189.0565185546875,412.67230224609375,6501.58935546875,630.2378540039062,309.0368347167969,3023.219970703125
2021-04-19,921.399658203125,41.529998779296875,1257.1181640625,186.92002868652344,408.7300109863281,6368.24365234375,624.9700927734375,300.4635314941406,2991.6650390625
2021-04-20,924.3206787109375,41.099998474121094,1246.7847900390625,185.0562744140625,399.2880859375,6500.1708984375,629.3599243164062,297.1239318847656,2975.3427734375
2021-04-22,919.5009155273438,41.47999954223633,1246.5540771484375,187.1927490234375,400.4074401855469,6503.54541015625,624.2871704101562,293.63482666015625,2950.978271484375
2021-04-23,910.981201171875,41.52000045776367,1230.5927734375,186.69273376464844,400.65081787109375,6528.97216796875,622.3361206054688,293.0865478515625,2942.17919921875
2021-04-26,881.5758666992188,41.22999954223633,1239.58837890625,186.64727783203125,395.54046630859375,6492.591796875,619.1657104492188,294.482177734375,2933.947021484375
2021-04-27,888.3916625976562,41.08000183105469,1244.1552734375,186.73818969726562,396.51385498046875,6423.98779296875,623.6043090820312,300.563232421875,2963.46826171875
2021-04-28,886.2495727539062,40.63999938964844,1251.074951171875,186.8291015625,400.4561462402344,6428.92626953125,627.6527709960938,304.9495544433594,2955.993408203125
2021-04-29,882.6468505859375,40.720001220703125,1251.398193359375,185.7381134033203,398.9473571777344,6420.9560546875,628.725830078125,300.96197509765625,2947.619384765625
2021-04-30,886.3955688476562,40.59000015258789,1249.5526123046875,184.1925811767578,400.5047912597656,6313.38037109375,638.4323120117188,292.93701171875,2872.302734375
2021-05-03,886.2495727539062,40.689998626708984,1247.4306640625,182.69248962402344,433.3083190917969,6452.44677734375,643.0660400390625,292.08966064453125,2873.58056640625
2021-05-04,855.3350219726562,40.75,1226.5333251953125,181.46514892578125,448.4933776855469,6364.8212890625,629.3599243164062,288.5506896972656,2885.64453125
2021-05-05,865.2666015625,40.529998779296875,1237.697021484375,183.10159301757812,443.1883239746094,6444.86767578125,666.6737060546875,290.59429931640625,2929.12158203125
2021-05-06,861.031005859375,40.81999969482422,1256.24169921875,184.32894897460938,463.09429931640625,6519.73046875,662.7716674804688,300.31402587890625,2944.0244140625
2021-05-07,859.6679077148438,41.2400016784668,1247.8919677734375,186.69273376464844,461.2449035644531,6555.328125,662.8203735351562,301.8093566894531,2964.31982421875
2021-05-10,876.5613403320312,41.459999084472656,1235.89794921875,186.87457275390625,458.2273254394531,6614.93505859375,681.1114501953125,313.87176513671875,2976.241943359375
2021-05-11,867.4573974609375,41.400001525878906,1227.686767578125,185.46539306640625,466.8419189453125,6588.1875,690.7691650390625,314.569580078125,2954.57421875
2021-05-12,874.9547729492188,41.38999938964844,1224.319091796875,184.78353881835938,456.3291931152344,6667.30419921875,685.6477661132812,324.98712158203125,2921.457763671875
2021-05-14,880.2612915039062,41.4900016784668,1214.5391845703125,192.96583557128906,461.9262390136719,6587.943359375,674.5267333984375,311.27984619140625,2887.2998046875
2021-05-17,858.0126953125,41.83000183105469,1226.5333251953125,193.28402709960938,461.63421630859375,6569.8017578125,670.3319702148438,320.10235595703125,2904.568115234375
2021-05-18,861.12841796875,42.09000015258789,1236.3131103515625,190.96571350097656,459.97943115234375,6660.99755859375,673.8926391601562,331.4170837402344,2922.59326171875
2021-05-19,880.1640625,41.939998626708984,1233.545166015625,188.8746795654297,460.95281982421875,6626.57275390625,686.1842041015625,313.4730224609375,2916.15869140625
2021-05-20,899.8811645507812,42.130001068115234,1235.667236328125,188.1928253173828,456.5725402832031,6589.361328125,670.039306640625,306.7439880371094,2895.34326171875
2021-05-21,902.5101318359375,42.16999816894531,1249.6910400390625,190.0565643310547,447.4712829589844,6664.46875,673.50244140625,312.127197265625,2914.73974609375
2021-05-24,906.7456665039062,42.20000076293945,1243.740234375,192.2839813232422,447.8606262207031,6720.16357421875,674.0389404296875,310.8810729980469,2915.685546875
2021-05-25,910.981201171875,42.119998931884766,1256.24169921875,191.7384796142578,451.12152099609375,6759.4775390625,679.0628662109375,314.2705078125,2960.849365234375
2021-05-26,920.2799072265625,42.63999938964844,1289.1331787109375,191.4657440185547,446.9359130859375,6879.27783203125,686.574462890625,314.5197448730469,3003.160888671875
2021-05-27,917.5535278320312,42.38999938964844,1293.74609375,191.96575927734375,460.5634765625,6815.31982421875,682.3796997070312,317.610107421875,3023.603271484375
2021-05-28,909.7640380859375,42.220001220703125,1296.3297119140625,193.5567626953125,458.5193176269531,6816.3955078125,653.3578491210938,317.7596435546875,2988.99365234375
2021-05-31,924.3693237304688,42.59000015258789,1299.780029296875,196.9206085205078,462.5589599609375,6930.1318359375,651.9432983398438,317.7596435546875,3003.779052734375
2021-06-01,921.545654296875,42.83000183105469,1293.6717529296875,195.69326782226562,467.9126281738281,6934.875,654.6259765625,317.1116638183594,2997.931396484375
2021-06-02,929.57861328125,42.56999969482422,1285.6981201171875,190.0111083984375,477.9386291503906,7026.36376953125,660.869384765625,321.9964294433594,2975.539306640625
2021-06-03,923.2982177734375,42.5099983215332,1295.9566650390625,190.0565643310547,483.2436828613281,7050.6171875,658.967041015625,324.63818359375,2986.75927734375
2021-06-04,921.4970092773438,42.119998931884766,1292.226318359375,189.7838134765625,473.94769287109375,7055.703125,657.4550170898438,333.9093322753906,2989.136474609375
